ACCNT_PARTY_ID,ACCNT_ID,PARTY_ID,ACCNT_ROLE_TYPE_CD_ID,ACCNT_NICK_NM,INSRT_USER,INSRT_TS,UPDT_USER,UPDT_TS
16770513,8327362,33052347,7,Nick_32,insrt_user2,2021-01-12 17:14:24.035941,updt_user2,2022-11-04 17:14:24.036280
70292942,2259108,88375879,8,Nick_33,insrt_user3,2020-05-31 17:14:24.035943,updt_user3,2024-01-21 17:14:24.036281
95349339,8096146,89153696,5,Nick_34,insrt_user4,2021-07-26 17:14:24.035944,updt_user4,2023-01-20 17:14:24.036283
96911305,7219710,44428765,10,Nick_35,insrt_user0,2020-05-08 17:14:24.035946,updt_user0,2022-09-05 17:14:24.036284
82033937,4028660,43109356,2,Nick_36,insrt_user1,2022-01-11 17:14:24.035947,updt_user1,2024-11-10 17:14:24.036285
77013451,3881289,41221887,6,Nick_37,insrt_user2,2021-07-15 17:14:24.035948,updt_user2,2023-04-05 17:14:24.036287
83351552,9727801,82180319,0,Nick_38,insrt_user3,2020-07-15 17:14:24.035949,updt_user3,2023-10-18 17:14:24.036288
66971834,3831386,17572327,2,Nick_39,insrt_user4,2020-10-31 17:14:24.035951,updt_user4,2023-11-29 17:14:24.036289
86331542,6283394,80991580,5,Nick_40,insrt_user0,2020-07-09 17:14:24.035952,updt_user0,2022-09-06 17:14:24.036291
59343572,1658529,59965829,6,Nick_41,insrt_user1,2021-12-17 17:14:24.035954,updt_user1,2023-03-31 17:14:24.036292
75917538,2722027,69901138,1,Nick_42,insrt_user2,2022-04-10 17:14:24.035955,updt_user2,2024-03-30 17:14:24.036294
56121458,7040460,50354858,7,Nick_43,insrt_user3,2020-07-10 17:14:24.035956,updt_user3,2025-01-24 17:14:24.036295
80951730,7865352,16982164,1,Nick_44,insrt_user4,2021-12-14 17:14:24.035958,updt_user4,2023-10-13 17:14:24.036296
15319099,7674575,86848524,4,Nick_45,insrt_user0,2021-05-21 17:14:24.035959,updt_user0,2023-12-12 17:14:24.036297
47198089,9041575,80294055,4,Nick_46,insrt_user1,2021-12-18 17:14:24.035960,updt_user1,2023-07-21 17:14:24.036299
93287052,9816862,65138101,2,Nick_47,insrt_user2,2021-08-04 17:14:24.035962,updt_user2,2023-12-11 17:14:24.036300
55902617,4078387,86771707,4,Nick_48,insrt_user3,2020-03-24 17:14:24.035963,updt_user3,2024-08-07 17:14:24.036302
88778678,7210988,66812783,10,Nick_49,insrt_user4,2021-08-09 17:14:24.035965,updt_user4,2024-08-11 17:14:24.036303
39295597,3403633,33840106,3,Nick_50,insrt_user0,2020-11-21 17:14:24.035966,updt_user0,2023-03-14 17:14:24.036304
17991471,9563440,61346708,2,Nick_51,insrt_user1,2020-01-15 17:14:24.035968,updt_user1,2024-07-17 17:14:24.036305
89719754,1632197,74746511,1,Nick_52,insrt_user2,2022-09-02 17:14:24.035969,updt_user2,2023-06-02 17:14:24.036307
14117980,2992878,71063534,2,Nick_53,insrt_user3,2020-11-21 17:14:24.035970,updt_user3,2024-12-27 17:14:24.036308
27232978,3755468,54199678,5,Nick_54,insrt_user4,2021-02-15 17:14:24.035972,updt_user4,2023-07-27 17:14:24.036309
19132110,5699479,99027927,6,Nick_55,insrt_user0,2022-06-26 17:14:24.035973,updt_user0,2022-10-24 17:14:24.036311
47393757,7921747,56487935,1,Nick_56,insrt_user1,2022-04-01 17:14:24.035975,updt_user1,2023-04-07 17:14:24.036312
88557391,6455014,56920095,7,Nick_57,insrt_user2,2020-10-20 17:14:24.035976,updt_user2,2024-11-29 17:14:24.036313
25347536,6299790,43384697,5,Nick_58,insrt_user3,2022-04-27 17:14:24.035977,updt_user3,2023-06-23 17:14:24.036315
10843683,3100905,55328683,7,Nick_59,insrt_user4,2020-08-17 17:14:24.035979,updt_user4,2025-04-28 17:14:24.036316
59090457,8371327,40806276,0,Nick_60,insrt_user0,2020-10-10 17:14:24.035980,updt_user0,2024-01-19 17:14:24.036317
50146207,1269054,84484253,1,Nick_61,insrt_user1,2020-07-26 17:14:24.035982,updt_user1,2023-09-26 17:14:24.036318
52652222,9388653,98141758,1,Nick_62,insrt_user2,2022-04-15 17:14:24.035983,updt_user2,2022-10-13 17:14:24.036320
98914630,4320771,49096976,2,Nick_63,insrt_user3,2020-02-20 17:14:24.035984,updt_user3,2025-03-15 17:14:24.036321
16703198,7109652,52048802,0,Nick_64,insrt_user4,2021-11-19 17:14:24.035986,updt_user4,2023-11-08 17:14:24.036322
76881054,9067113,29797930,10,Nick_65,insrt_user0,2021-04-04 17:14:24.035987,updt_user0,2023-03-18 17:14:24.036324
52175876,7863399,11424079,9,Nick_66,insrt_user1,2020-09-23 17:14:24.035988,updt_user1,2025-04-04 17:14:24.036325
47508589,2889301,45931245,1,Nick_67,insrt_user2,2022-05-09 17:14:24.035990,updt_user2,2023-04-28 17:14:24.036327
24825166,5654064,20155328,9,Nick_68,insrt_user3,2020-07-06 17:14:24.035991,updt_user3,2022-12-18 17:14:24.036328
19338926,5272973,39003500,4,Nick_69,insrt_user4,2021-09-26 17:14:24.035992,updt_user4,2022-09-13 17:14:24.036329
67014628,2016676,35036054,9,Nick_70,insrt_user0,2019-12-30 17:14:24.035993,updt_user0,2024-03-17 17:14:24.036330
89295907,4038386,89767633,8,Nick_71,insrt_user1,2020-10-08 17:14:24.035995,updt_user1,2023-06-01 17:14:24.036331
90956261,6004673,28722059,8,Nick_72,insrt_user2,2021-04-27 17:14:24.035996,updt_user2,2024-05-02 17:14:24.036333
88776604,3185919,30970551,6,Nick_73,insrt_user3,2021-10-24 17:14:24.035997,updt_user3,2023-03-15 17:14:24.036334
75563552,9089406,12002282,6,Nick_74,insrt_user4,2020-10-31 17:14:24.035998,updt_user4,2024-01-28 17:14:24.036335
23731745,7764283,19255033,6,Nick_75,insrt_user0,2021-10-26 17:14:24.036000,updt_user0,2023-03-19 17:14:24.036336
59455356,2902611,19516846,7,Nick_76,insrt_user1,2022-01-17 17:14:24.036001,updt_user1,2023-11-08 17:14:24.036338
88176224,2611956,14927089,3,Nick_77,insrt_user2,2021-04-08 17:14:24.036003,updt_user2,2023-09-27 17:14:24.036339
69333287,2311491,64488077,8,Nick_78,insrt_user3,2021-11-07 17:14:24.036004,updt_user3,2025-03-15 17:14:24.036340
38138662,9424046,98370730,7,Nick_79,insrt_user4,2022-07-19 17:14:24.036005,updt_user4,2024-01-01 17:14:24.036342
55374147,5012937,54411653,3,Nick_80,insrt_user0,2022-08-30 17:14:24.036006,updt_user0,2023-05-08 17:14:24.036343
83920878,7605334,40480110,1,Nick_81,insrt_user1,2021-11-25 17:14:24.036008,updt_user1,2024-12-23 17:14:24.036344
62195283,7560511,69904986,6,Nick_82,insrt_user2,2021-02-18 17:14:24.036009,updt_user2,2025-04-28 17:14:24.036346
62545523,7064542,24092316,8,Nick_83,insrt_user3,2021-04-10 17:14:24.036010,updt_user3,2023-05-18 17:14:24.036347
42932557,3437775,45344971,5,Nick_84,insrt_user4,2021-06-23 17:14:24.036012,updt_user4,2023-09-20 17:14:24.036348
95952543,7462312,75242348,8,Nick_85,insrt_user0,2020-05-14 17:14:24.036013,updt_user0,2024-08-09 17:14:24.036349
51456765,6717374,40514052,7,Nick_86,insrt_user1,2021-10-19 17:14:24.036014,updt_user1,2024-04-25 17:14:24.036351
90840742,4620975,58094909,4,Nick_87,insrt_user2,2020-10-28 17:14:24.036016,updt_user2,2022-10-28 17:14:24.036352
52239648,7478065,65021557,7,Nick_88,insrt_user3,2021-11-06 17:14:24.036017,updt_user3,2023-01-23 17:14:24.036353
66856087,6781880,43535016,4,Nick_89,insrt_user4,2020-12-15 17:14:24.036018,updt_user4,2025-05-01 17:14:24.036355
58964350,6859628,83414946,8,Nick_90,insrt_user0,2022-01-28 17:14:24.036020,updt_user0,2025-04-07 17:14:24.036356
63986886,2014951,19900586,4,Nick_91,insrt_user1,2022-05-14 17:14:24.036021,updt_user1,2023-10-22 17:14:24.036357
89071573,5186592,67107622,6,Nick_92,insrt_user2,2020-04-27 17:14:24.036022,updt_user2,2023-09-15 17:14:24.036358
78931642,4734718,22145692,0,Nick_93,insrt_user3,2021-10-07 17:14:24.036024,updt_user3,2024-08-29 17:14:24.036360
71861265,2528824,33664619,7,Nick_94,insrt_user4,2020-04-26 17:14:24.036025,updt_user4,2024-07-02 17:14:24.036361
34400953,2686823,89685771,9,Nick_95,insrt_user0,2021-11-04 17:14:24.036026,updt_user0,2023-08-15 17:14:24.036363
36973571,5443986,15467709,7,Nick_96,insrt_user1,2022-03-06 17:14:24.036028,updt_user1,2022-11-01 17:14:24.036364
48527161,6376693,23245227,6,Nick_97,insrt_user2,2020-11-19 17:14:24.036029,updt_user2,2024-05-10 17:14:24.036365
57448300,1754694,53701502,2,Nick_98,insrt_user3,2022-05-01 17:14:24.036030,updt_user3,2024-01-28 17:14:24.036366
95950592,5011540,15461379,0,Nick_99,insrt_user4,2022-05-08 17:14:24.036032,updt_user4,2023-04-14 17:14:24.036368
95524418,6286574,11426333,5,Nick_100,insrt_user0,2021-07-18 17:14:24.036033,updt_user0,2022-09-22 17:14:24.036369
99715040,6339910,53988765,0,Nick_101,insrt_user1,2021-11-01 17:14:24.036034,updt_user1,2022-11-25 17:14:24.036370
94256225,4155406,29125923,7,Nick_102,insrt_user2,2020-10-27 17:14:24.036036,updt_user2,2023-09-10 17:14:24.036371
42685718,7850589,37263689,0,Nick_103,insrt_user3,2021-08-02 17:14:24.036037,updt_user3,2024-08-31 17:14:24.036373
34570313,9370353,26197014,4,Nick_104,insrt_user4,2021-11-15 17:14:24.036038,updt_user4,2023-02-28 17:14:24.036374
11234209,7563597,37077553,6,Nick_105,insrt_user0,2020-03-27 17:14:24.036040,updt_user0,2024-02-10 17:14:24.036375
95836707,1334447,16375336,5,Nick_106,insrt_user1,2020-11-21 17:14:24.036041,updt_user1,2025-03-26 17:14:24.036377
29249732,8133247,58572944,8,Nick_107,insrt_user2,2021-05-12 17:14:24.036042,updt_user2,2024-05-07 17:14:24.036380
93129053,1281294,23127566,9,Nick_108,insrt_user3,2021-06-22 17:14:24.036044,updt_user3,2024-04-29 17:14:24.036382
21531584,1074749,37409468,5,Nick_109,insrt_user4,2022-04-11 17:14:24.036045,updt_user4,2025-02-15 17:14:24.036385
26621858,1089635,44590538,4,Nick_110,insrt_user0,2021-09-24 17:14:24.036046,updt_user0,2024-09-27 17:14:24.036387
67721829,3527179,69491576,3,Nick_111,insrt_user1,2021-01-15 17:14:24.036048,updt_user1,2022-11-28 17:14:24.036389
77959134,9729621,90752636,1,Nick_112,insrt_user2,2020-03-21 17:14:24.036049,updt_user2,2025-05-09 17:14:24.036392
85882929,8593060,79725574,9,Nick_113,insrt_user3,2021-10-10 17:14:24.036050,updt_user3,2024-02-25 17:14:24.036394
93750532,6090838,83133232,8,Nick_114,insrt_user4,2020-12-21 17:14:24.036051,updt_user4,2023-05-12 17:14:24.036397
46801886,5539143,47338445,4,Nick_115,insrt_user0,2020-09-13 17:14:24.036053,updt_user0,2023-08-27 17:14:24.036399
81841382,8265673,89994680,3,Nick_116,insrt_user1,2022-09-02 17:14:24.036054,updt_user1,2023-06-24 17:14:24.036402
64215711,7227441,70436870,1,Nick_117,insrt_user2,2020-03-17 17:14:24.036055,updt_user2,2024-03-19 17:14:24.036404
62112055,9284074,64606782,5,Nick_118,insrt_user3,2021-04-29 17:14:24.036057,updt_user3,2024-01-12 17:14:24.036407
35297599,5483397,95399681,6,Nick_119,insrt_user4,2021-11-14 17:14:24.036058,updt_user4,2024-01-05 17:14:24.036410
92651016,3810984,41817917,6,Nick_120,insrt_user0,2020-04-23 17:14:24.036059,updt_user0,2024-07-07 17:14:24.036411
15939065,5653928,54519746,5,Nick_121,insrt_user1,2022-03-08 17:14:24.036061,updt_user1,2023-03-14 17:14:24.036413
47642321,6058964,78849695,2,Nick_122,insrt_user2,2022-07-23 17:14:24.036062,updt_user2,2023-10-31 17:14:24.036414
38515849,9904256,34560027,7,Nick_123,insrt_user3,2021-10-11 17:14:24.036063,updt_user3,2024-06-14 17:14:24.036415
37431552,4058985,76869905,5,Nick_124,insrt_user4,2021-07-13 17:14:24.036064,updt_user4,2023-11-25 17:14:24.036417
82883683,7793206,77909943,6,Nick_125,insrt_user0,2020-05-14 17:14:24.036066,updt_user0,2023-02-18 17:14:24.036418
94246854,2533848,33069620,6,Nick_126,insrt_user1,2020-09-20 17:14:24.036067,updt_user1,2025-02-20 17:14:24.036419
11289168,6033878,80952733,2,Nick_127,insrt_user2,2021-07-06 17:14:24.036068,updt_user2,2022-09-20 17:14:24.036421
26056179,2149281,25800582,8,Nick_128,insrt_user3,2020-01-25 17:14:24.036070,updt_user3,2024-12-08 17:14:24.036422
85692065,5494247,39036850,6,Nick_129,insrt_user4,2021-09-10 17:14:24.036071,updt_user4,2023-01-29 17:14:24.036423
39058482,2061062,61388673,9,Nick_130,insrt_user0,2020-07-18 17:14:24.036073,updt_user0,2024-08-24 17:14:24.036425
50687625,1302948,95755711,8,Nick_131,insrt_user1,2020-09-10 17:14:24.036074,updt_user1,2023-07-01 17:14:24.036426
66937371,3274089,93526504,4,Nick_132,insrt_user2,2020-11-28 17:14:24.036075,updt_user2,2022-11-02 17:14:24.036428
43142446,2639013,52345720,5,Nick_133,insrt_user3,2020-06-18 17:14:24.036077,updt_user3,2024-07-25 17:14:24.036429
89732414,8576585,59080350,5,Nick_134,insrt_user4,2022-04-23 17:14:24.036078,updt_user4,2022-12-31 17:14:24.036430
21240048,2551167,65703515,10,Nick_135,insrt_user0,2021-03-04 17:14:24.036079,updt_user0,2024-10-10 17:14:24.036431
32920072,2161378,70736390,5,Nick_136,insrt_user1,2020-10-06 17:14:24.036081,updt_user1,2022-10-22 17:14:24.036433
94105450,7335591,15054378,6,Nick_137,insrt_user2,2022-02-24 17:14:24.036082,updt_user2,2024-02-24 17:14:24.036434
91381041,6486301,20248003,1,Nick_138,insrt_user3,2022-05-25 17:14:24.036083,updt_user3,2023-09-04 17:14:24.036435
67897449,3510601,88610816,6,Nick_139,insrt_user4,2022-05-05 17:14:24.036085,updt_user4,2025-04-13 17:14:24.036437
83493002,5523836,19802836,6,Nick_140,insrt_user0,2020-10-26 17:14:24.036086,updt_user0,2023-03-27 17:14:24.036438
64684523,4114798,88875764,3,Nick_141,insrt_user1,2020-03-27 17:14:24.036087,updt_user1,2024-11-15 17:14:24.036439
41009227,6590131,39807087,7,Nick_142,insrt_user2,2020-08-21 17:14:24.036089,updt_user2,2023-09-30 17:14:24.036441
50737708,9919808,32571235,0,Nick_143,insrt_user3,2020-04-24 17:14:24.036090,updt_user3,2023-12-21 17:14:24.036442
81223372,1172786,31438249,0,Nick_144,insrt_user4,2022-08-02 17:14:24.036092,updt_user4,2025-05-20 17:14:24.036443
11680494,2468634,28994825,1,Nick_145,insrt_user0,2021-12-27 17:14:24.036093,updt_user0,2025-05-05 17:14:24.036445
20556682,4869480,21903443,2,Nick_146,insrt_user1,2021-02-09 17:14:24.036094,updt_user1,2024-07-12 17:14:24.036446
23858092,3271159,54206738,6,Nick_147,insrt_user2,2020-06-23 17:14:24.036096,updt_user2,2023-06-03 17:14:24.036447
68182416,2511803,81805029,2,Nick_148,insrt_user3,2021-08-15 17:14:24.036097,updt_user3,2023-02-18 17:14:24.036449
31914843,2419145,74758856,10,Nick_149,insrt_user4,2020-07-26 17:14:24.036098,updt_user4,2024-10-09 17:14:24.036450
51131799,9157831,24312096,3,Nick_150,insrt_user0,2021-07-02 17:14:24.036100,updt_user0,2024-07-29 17:14:24.036452
73286407,7414584,76814389,4,Nick_151,insrt_user1,2021-01-28 17:14:24.036101,updt_user1,2023-05-02 17:14:24.036453
19622071,2163241,81768920,6,Nick_152,insrt_user2,2021-04-05 17:14:24.036102,updt_user2,2024-05-15 17:14:24.036454
85487985,8536204,60634987,1,Nick_153,insrt_user3,2021-11-12 17:14:24.036104,updt_user3,2023-06-20 17:14:24.036456
28010751,8808311,91280533,3,Nick_154,insrt_user4,2022-05-23 17:14:24.036105,updt_user4,2025-01-31 17:14:24.036457
96047376,5284270,93131273,3,Nick_155,insrt_user0,2020-12-12 17:14:24.036106,updt_user0,2022-11-06 17:14:24.036458
84289847,4030586,73647444,8,Nick_156,insrt_user1,2022-05-18 17:14:24.036108,updt_user1,2023-05-04 17:14:24.036459
44693146,2142531,20397345,6,Nick_157,insrt_user2,2022-03-13 17:14:24.036109,updt_user2,2025-01-28 17:14:24.036461
59697745,6388861,21300662,4,Nick_158,insrt_user3,2020-01-24 17:14:24.036110,updt_user3,2024-02-13 17:14:24.036462
93909853,6024071,48846001,1,Nick_159,insrt_user4,2020-01-05 17:14:24.036112,updt_user4,2023-07-20 17:14:24.036463
50890262,3900357,29970679,2,Nick_160,insrt_user0,2020-11-17 17:14:24.036113,updt_user0,2025-03-22 17:14:24.036465
69779090,6801749,64755487,0,Nick_161,insrt_user1,2022-07-11 17:14:24.036114,updt_user1,2023-02-21 17:14:24.036466
75973814,3011133,36687672,0,Nick_162,insrt_user2,2021-03-29 17:14:24.036116,updt_user2,2024-04-28 17:14:24.036467
62432675,5197967,27288974,7,Nick_163,insrt_user3,2020-01-19 17:14:24.036117,updt_user3,2023-08-29 17:14:24.036468
12681467,7759879,37899416,9,Nick_164,insrt_user4,2021-03-23 17:14:24.036118,updt_user4,2024-10-26 17:14:24.036470
14824029,1245131,91887373,2,Nick_165,insrt_user0,2021-07-12 17:14:24.036120,updt_user0,2022-10-25 17:14:24.036471
72811488,4256661,99806855,10,Nick_166,insrt_user1,2022-06-07 17:14:24.036121,updt_user1,2022-10-21 17:14:24.036472
76061426,9459528,54310879,3,Nick_167,insrt_user2,2022-03-18 17:14:24.036122,updt_user2,2024-03-03 17:14:24.036474
22846415,4932282,46833252,5,Nick_168,insrt_user3,2020-04-10 17:14:24.036124,updt_user3,2024-06-28 17:14:24.036475
85223092,4794124,45318701,1,Nick_169,insrt_user4,2020-04-10 17:14:24.036125,updt_user4,2022-12-07 17:14:24.036476
93457082,7669579,75232955,9,Nick_170,insrt_user0,2020-09-30 17:14:24.036126,updt_user0,2023-12-21 17:14:24.036478
93732205,9169625,93739428,6,Nick_171,insrt_user1,2020-10-12 17:14:24.036128,updt_user1,2023-05-20 17:14:24.036479
96972113,2971299,11355668,2,Nick_172,insrt_user2,2021-07-12 17:14:24.036129,updt_user2,2024-12-27 17:14:24.036480
90974662,6111588,12794182,9,Nick_173,insrt_user3,2019-12-30 17:14:24.036131,updt_user3,2023-08-21 17:14:24.036482
78183782,9377915,28105411,3,Nick_174,insrt_user4,2022-04-25 17:14:24.036132,updt_user4,2025-05-13 17:14:24.036483
71437462,3251108,32948577,5,Nick_175,insrt_user0,2021-12-20 17:14:24.036133,updt_user0,2024-03-01 17:14:24.036485
70865805,6491735,93791570,3,Nick_176,insrt_user1,2022-03-05 17:14:24.036135,updt_user1,2024-06-30 17:14:24.036486
79438533,8747457,60026049,2,Nick_177,insrt_user2,2021-03-23 17:14:24.036136,updt_user2,2023-06-22 17:14:24.036487
74796505,4305205,62852192,2,Nick_178,insrt_user3,2020-03-18 17:14:24.036137,updt_user3,2023-02-17 17:14:24.036489
60141655,3039786,44546938,8,Nick_179,insrt_user4,2019-12-22 17:14:24.036139,updt_user4,2025-02-18 17:14:24.036490
91100855,9767203,12007718,9,Nick_180,insrt_user0,2021-02-18 17:14:24.036140,updt_user0,2023-02-19 17:14:24.036492
87782589,5567827,94512443,8,Nick_181,insrt_user1,2021-02-23 17:14:24.036141,updt_user1,2023-05-23 17:14:24.036493
57536780,7539997,44459799,5,Nick_182,insrt_user2,2020-10-01 17:14:24.036143,updt_user2,2023-02-08 17:14:24.036494
23147649,6261840,55702215,2,Nick_183,insrt_user3,2020-12-24 17:14:24.036144,updt_user3,2024-06-17 17:14:24.036496
24533632,7659507,51563225,10,Nick_184,insrt_user4,2021-05-19 17:14:24.036145,updt_user4,2025-04-13 17:14:24.036497
67101686,4844519,38649408,5,Nick_185,insrt_user0,2020-02-03 17:14:24.036147,updt_user0,2024-12-21 17:14:24.036498
49738832,5932673,70634084,5,Nick_186,insrt_user1,2020-01-29 17:14:24.036148,updt_user1,2024-10-22 17:14:24.036500
97993512,8512840,90598131,4,Nick_187,insrt_user2,2020-01-14 17:14:24.036150,updt_user2,2023-04-21 17:14:24.036501
43995828,9331088,47484862,1,Nick_188,insrt_user3,2021-10-25 17:14:24.036151,updt_user3,2024-10-14 17:14:24.036503
76918364,6652656,59926499,0,Nick_189,insrt_user4,2022-04-25 17:14:24.036152,updt_user4,2024-07-29 17:14:24.036504
47833527,5694630,41439969,6,Nick_190,insrt_user0,2020-05-18 17:14:24.036154,updt_user0,2023-02-02 17:14:24.036505
61692269,9011910,31650745,5,Nick_191,insrt_user1,2022-03-26 17:14:24.036155,updt_user1,2022-11-07 17:14:24.036507
53626259,7884114,67536076,5,Nick_192,insrt_user2,2020-11-07 17:14:24.036156,updt_user2,2022-10-04 17:14:24.036508
14410195,2281365,94110923,0,Nick_193,insrt_user3,2020-08-14 17:14:24.036158,updt_user3,2024-10-23 17:14:24.036510
88591237,1783064,49033700,4,Nick_194,insrt_user4,2020-02-19 17:14:24.036159,updt_user4,2025-05-30 17:14:24.036511
88231246,8446985,97375103,7,Nick_195,insrt_user0,2022-04-18 17:14:24.036161,updt_user0,2023-12-23 17:14:24.036512
62725276,7369492,89390479,10,Nick_196,insrt_user1,2021-03-25 17:14:24.036162,updt_user1,2023-05-30 17:14:24.036514
51111196,2683482,74879261,3,Nick_197,insrt_user2,2020-08-20 17:14:24.036163,updt_user2,2025-05-31 17:14:24.036515
16973577,8263322,48198547,6,Nick_198,insrt_user3,2022-04-23 17:14:24.036165,updt_user3,2024-01-20 17:14:24.036516
28406079,8491415,16309373,1,Nick_199,insrt_user4,2020-04-08 17:14:24.036166,updt_user4,2025-03-28 17:14:24.036518
67329004,6316723,30558658,10,Nick_0,insrt_user0,2022-04-30 17:14:24.035886,updt_user0,2023-10-27 17:14:24.036217
12498047,4560959,93332258,2,Nick_1,insrt_user1,2021-06-08 17:14:24.035895,updt_user1,2024-03-27 17:14:24.036219
43804474,6671597,20439777,9,Nick_2,insrt_user2,2019-12-21 17:14:24.035897,updt_user2,2024-09-15 17:14:24.036221
56063528,4692601,18771576,3,Nick_3,insrt_user3,2022-04-26 17:14:24.035898,updt_user3,2024-05-08 17:14:24.036224
80023085,5882220,61490233,6,Nick_4,insrt_user4,2021-02-26 17:14:24.035900,updt_user4,2024-06-23 17:14:24.036226
32589222,9084721,32967525,0,Nick_5,insrt_user0,2022-08-24 17:14:24.035901,updt_user0,2024-08-05 17:14:24.036229
37619157,1276334,62347693,0,Nick_6,insrt_user1,2020-07-06 17:14:24.035903,updt_user1,2024-03-10 17:14:24.036231
49447706,3009117,43261191,8,Nick_7,insrt_user2,2021-01-05 17:14:24.035905,updt_user2,2025-02-07 17:14:24.036235
79674383,3822456,57636665,7,Nick_8,insrt_user3,2020-09-23 17:14:24.035907,updt_user3,2023-09-25 17:14:24.036238
14082681,3035295,21233795,9,Nick_9,insrt_user4,2022-04-22 17:14:24.035909,updt_user4,2025-01-08 17:14:24.036241
68039768,8827871,49085862,2,Nick_10,insrt_user0,2020-04-14 17:14:24.035911,updt_user0,2023-09-24 17:14:24.036243
95449815,5970490,90436761,8,Nick_11,insrt_user1,2022-01-02 17:14:24.035912,updt_user1,2024-05-14 17:14:24.036246
93942228,6339584,28322679,7,Nick_12,insrt_user2,2020-01-24 17:14:24.035914,updt_user2,2023-04-15 17:14:24.036248
65887039,9107276,10158592,5,Nick_13,insrt_user3,2022-08-18 17:14:24.035915,updt_user3,2023-03-21 17:14:24.036251
31271268,3642303,78688495,9,Nick_14,insrt_user4,2021-05-16 17:14:24.035917,updt_user4,2023-04-08 17:14:24.036254
77365647,9078269,89720697,1,Nick_15,insrt_user0,2021-05-31 17:14:24.035918,updt_user0,2025-03-25 17:14:24.036257
31117304,3640415,50105746,7,Nick_16,insrt_user1,2021-09-07 17:14:24.035919,updt_user1,2025-04-22 17:14:24.036259
22665702,3033861,24290251,4,Nick_17,insrt_user2,2021-03-22 17:14:24.035921,updt_user2,2023-04-21 17:14:24.036260
95332985,8137345,72570816,5,Nick_18,insrt_user3,2022-06-07 17:14:24.035922,updt_user3,2022-09-06 17:14:24.036262
67184813,7398215,74778143,3,Nick_19,insrt_user4,2021-08-15 17:14:24.035924,updt_user4,2024-07-27 17:14:24.036263
20393843,1143975,42288831,4,Nick_20,insrt_user0,2022-06-22 17:14:24.035925,updt_user0,2022-10-20 17:14:24.036264
48721040,7102058,16441614,4,Nick_21,insrt_user1,2021-04-29 17:14:24.035926,updt_user1,2024-08-18 17:14:24.036266
72045015,4316007,29463892,0,Nick_22,insrt_user2,2021-02-15 17:14:24.035928,updt_user2,2022-11-11 17:14:24.036267
45219448,9427152,36273497,8,Nick_23,insrt_user3,2020-05-28 17:14:24.035929,updt_user3,2025-02-03 17:14:24.036268
75117818,5713945,25190033,6,Nick_24,insrt_user4,2021-08-22 17:14:24.035930,updt_user4,2022-12-16 17:14:24.036269
74993415,5554193,84423026,1,Nick_25,insrt_user0,2020-05-12 17:14:24.035932,updt_user0,2023-04-12 17:14:24.036271
50465818,1040717,84041908,7,Nick_26,insrt_user1,2020-10-23 17:14:24.035933,updt_user1,2022-12-25 17:14:24.036272
75521741,7495329,91456241,0,Nick_27,insrt_user2,2022-03-31 17:14:24.035934,updt_user2,2024-08-30 17:14:24.036273
61706264,3007355,32089985,0,Nick_28,insrt_user3,2021-11-21 17:14:24.035936,updt_user3,2024-12-12 17:14:24.036275
18953987,7488111,55783772,4,Nick_29,insrt_user4,2021-09-28 17:14:24.035937,updt_user4,2023-10-29 17:14:24.036276
92592470,4452680,58467712,6,Nick_30,insrt_user0,2021-02-02 17:14:24.035938,updt_user0,2023-10-06 17:14:24.036277
91825120,1333220,36530007,9,Nick_31,insrt_user1,2021-06-20 17:14:24.035940,updt_user1,2025-03-26 17:14:24.036279
96602604,8526908,42085492,7,Nick_32,insrt_user2,2021-01-12 17:14:24.035941,updt_user2,2022-11-04 17:14:24.036280
82631460,2121368,36532158,8,Nick_33,insrt_user3,2020-05-31 17:14:24.035943,updt_user3,2024-01-21 17:14:24.036281
58401080,7337149,71514391,5,Nick_34,insrt_user4,2021-07-26 17:14:24.035944,updt_user4,2023-01-20 17:14:24.036283
38569714,1076600,60253400,10,Nick_35,insrt_user0,2020-05-08 17:14:24.035946,updt_user0,2022-09-05 17:14:24.036284
43118187,5069269,67417171,2,Nick_36,insrt_user1,2022-01-11 17:14:24.035947,updt_user1,2024-11-10 17:14:24.036285
61097091,6817919,64394690,6,Nick_37,insrt_user2,2021-07-15 17:14:24.035948,updt_user2,2023-04-05 17:14:24.036287
24767410,2981062,18429909,0,Nick_38,insrt_user3,2020-07-15 17:14:24.035949,updt_user3,2023-10-18 17:14:24.036288
19169851,9560816,78949221,2,Nick_39,insrt_user4,2020-10-31 17:14:24.035951,updt_user4,2023-11-29 17:14:24.036289
25930707,4203746,30779950,5,Nick_40,insrt_user0,2020-07-09 17:14:24.035952,updt_user0,2022-09-06 17:14:24.036291
52610330,5257046,71095352,6,Nick_41,insrt_user1,2021-12-17 17:14:24.035954,updt_user1,2023-03-31 17:14:24.036292
97904706,9961476,12239381,1,Nick_42,insrt_user2,2022-04-10 17:14:24.035955,updt_user2,2024-03-30 17:14:24.036294
71037778,4766611,97094786,7,Nick_43,insrt_user3,2020-07-10 17:14:24.035956,updt_user3,2025-01-24 17:14:24.036295
55727206,1640032,25203451,1,Nick_44,insrt_user4,2021-12-14 17:14:24.035958,updt_user4,2023-10-13 17:14:24.036296
